steinb7.txt	368	269	6712	128	261	19758	140	269	13492	128	269	14051	127	226	82478	199
steinb7.txt	395	302	6854	128	288	20040	169	302	11815	112	302	8867	112	261	85228	235
steinb8.txt	401	343	17186	107	319	30271	192	343	39695	107	343	41488	107	282	71207	177
steinb8.txt	325	244	11204	111	231	19589	144	239	18811	111	255	20845	111	194	55581	173
steinb8.txt	353	286	9586	107	274	18048	171	280	20603	111	280	18214	111	230	54483	203
steinb8.txt	372	326	15843	107	312	21793	138	326	46163	111	326	45306	111	264	60938	160
steinb8.txt	396	333	13658	107	312	27767	175	333	32968	107	333	22845	107	259	64084	160
steinb8.txt	384	324	8732	111	311	18955	140	324	29546	107	324	18932	107	256	49469	194
steinb8.txt	371	307	6293	107	280	15330	159	307	28579	107	308	25422	107	244	58433	199
steinb8.txt	324	231	7814	107	235	17913	165	231	15355	107	248	11879	104	193	68687	175
steinb8.txt	398	333	16012	107	314	27052	184	333	39693	111	333	34175	111	271	73365	250
steinb8.txt	317	231	6779	107	226	16945	172	231	13076	111	234	12265	111	197	54372	180
steinb9.txt	388	303	9409	226	301	19235	228	303	15963	226	303	20887	226	271	138512	254
steinb9.txt	380	297	12324	226	292	32214	238	297	23260	226	304	21697	226	283	166259	264
steinb9.txt	377	303	10227	226	304	29780	242	303	19010	220	313	13570	220	280	129727	261
steinb9.txt	396	331	14878	221	328	26097	233	331	26490	226	331	18272	226	291	73141	265
steinb9.txt	374	285	8627	226	282	22882	258	285	19309	226	285	35908	221	259	175716	238
steinb9.txt	398	331	10108	220	324	26923	269	331	16101	221	331	22859	227	286	66189	251
steinb9.txt	363	297	5726	220	295	23556	245	297	12100	226	304	9235	220	278	97210	261
steinb9.txt	382	303	10755	226	305	25254	241	303	23460	227	303	22747	226	266	114394	246
steinb9.txt	368	312	6935	220	307	21386	255	312	22591	226	312	12999	220	280	80388	263
steinb9.txt	367	297	5726	226	295	25082	224	297	25132	226	297	25775	226	277	167152	262
steinb10.txt	424	272	7052	100	250	18083	124	272	15326	96	273	12555	103	213	50879	187
steinb10.txt	427	284	9433	107	264	27205	165	282	26768	105	283	14088	105	215	47428	196
steinb10.txt	419	284	7333	119	274	29002	164	284	18074	110	283	18058	111	229	56232	200
steinb10.txt	412	244	5535	111	233	24702	149	243	18898	99	244	13788	101	198	55585	189
steinb10.txt	450	282	9175	111	270	21648	189	282	21815	100	282	13971	91	221	48283	206
steinb10.txt	353	202	6608	113	197	18364	130	203	13035	113	209	13326	118	170	38262	162
steinb10.txt	386	232	6698	108	228	15685	175	230	7760	111	236	6936	115	204	53757	191
steinb10.txt	420	273	11221	117	243	20760	174	273	19780	108	272	12929	95	220	43129	182
steinb10.txt	417	278	9615	119	264	20049	175	272	16463	96	273	11669	119	220	48175	194
steinb10.txt	376	226	7787	122	218	16737	162	219	10098	110	223	6343	103	185	37509	152
steinb11.txt	347	188	7875	119	185	22216	127	189	10054	122	190	10068	119	168	67401	154
steinb11.txt	377	208	8149	98	215	19473	165	208	9128	107	208	14773	101	180	59852	169
steinb11.txt	353	222	6014	102	209	20177	119	220	10629	102	220	10649	109	189	50822	181
steinb11.txt	324	192	7936	101	186	14465	141	192	10204	104	199	8098	110	170	69341	170
steinb11.txt	389	220	9695	107	217	23255	158	222	18951	112	224	12624	123	188	66681	170
steinb11.txt	349	214	6897	106	218	19956	125	216	15090	111	216	19130	103	180	66544	171
steinb12.txt	405	254	11549	187	261	21572	203	253	12693	184	253	10430	185	220	71899	218
steinb12.txt	411	238	6940	184	243	23230	202	238	11634	181	240	10672	197	213	64990	209
steinb12.txt	406	238	7983	185	238	23139	213	238	17738	185	240	10885	183	215	91845	213
steinb12.txt	391	223	7117	183	225	33234	200	221	13782	184	221	10236	183	201	82876	199
steinb12.txt	405	255	8087	186	240	20723	221	253	14190	189	254	18034	181	222	59691	220
steinb12.txt	440	259	9097	187	253	20615	225	253	19437	185	253	21027	182	225	91438	223
steinb13.txt	421	421	3344	198	421	11248	198	421	2326	198	421	2330	198	278	55663	220
steinb13.txt	487	487	3125	199	355	24624	232	487	2798	199	487	2751	199	327	56507	236
steinb13.txt	551	431	9574	189	432	18651	223	430	13797	189	441	17901	189	365	70550	308
steinb13.txt	516	386	7883	189	387	15510	242	386	7846	189	402	7297	189	333	72753	296
steinb13.txt	525	421	12886	189	425	30085	233	421	31389	189	429	22766	189	360	94429	296
steinb13.txt	558	481	16274	198	477	25819	194	480	31329	189	480	32622	189	412	72197	290
steinb14.txt	485	374	13068	250	373	22015	250	374	31022	243	376	23681	251	337	182414	311
steinb14.txt	544	443	10693	251	431	25041	262	443	17982	250	448	17994	254	378	113130	312
steinb14.txt	516	409	9285	250	412	25247	305	409	16057	250	413	18421	255	359	139801	313
steinb14.txt	532	401	11956	243	401	26596	274	401	13833	254	411	13635	254	348	171503	317
steinb14.txt	527	435	10908	254	427	22534	320	433	19887	251	442	20119	254	385	110714	320
steinb14.txt	548	453	15023	255	439	27778	294	453	31602	254	453	29758	243	392	118073	299
steinb18.txt	545	352	17090	232	337	32812	282	338	34579	225	338	46276	227	279	154028	273
steinb18.txt	535	329	21496	239	321	39388	259	319	35834	222	320	27030	226	272	110005	265
steinb18.txt	563	356	25492	241	340	52428	260	338	41851	231	338	34576	222	276	138197	269
steinb18.txt	527	348	22399	241	322	43132	268	338	34320	226	340	41203	236	280	125765	271
steinb18.txt	592	341	23092	228	352	52238	281	341	41538	226	338	33177	228	275	118306	268
steinb18.txt	577	359	27427	236	326	50202	277	337	40546	226	337	34377	225	284	153267	278
steinb1.txt	256	208	3981	83	203	6970	89	208	9123	83	210	5316	83	176	30352	115
<<<<<<< Updated upstream
Steinb1.txt	249	219	793.784	89	216	2679.43	90	219	1509.09	89	221	1658.27	89	199	6957.82	121
Steinb1.txt	281	228	1026.73	89	219	2218.11	107	228	1897.22	89	228	1995.22	89	189	7336.1	128
Steinb1.txt	285	228	830.368	83	229	2507.42	103	228	2287.07	83	228	1650.5	83	184	7046.96	128
=======
